TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-02-04 11:10:36.753541,27.0,41.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:10:43.060587,26.0,41.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:10:51.892796,25.0,41.0,27.0,45.0,25.0,37.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:10:58.201056,24.0,43.0,26.0,45.0,25.0,37.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:11:07.022534,23.0,46.0,26.0,45.0,25.0,37.0,23.0,49.0,29.0,37.0,25.0,39.0,24.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:11:15.845088,23.0,48.0,26.0,46.0,25.0,40.0,23.0,49.0,29.0,38.0,25.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:11:27.267810,23.0,48.0,26.0,46.0,25.0,41.0,23.0,49.0,29.0,38.0,25.0,39.0,24.0,43.0,24.0,43.0,1,0,0,0
2020-02-04 11:11:38.680361,23.0,48.0,26.0,46.0,25.0,41.0,23.0,45.0,29.0,38.0,25.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:11:47.502665,24.0,47.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,38.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:11:53.801929,24.0,46.0,27.0,46.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:12:00.113299,25.0,46.0,27.0,45.0,25.0,37.0,23.0,49.0,29.0,37.0,26.0,40.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:12:11.473853,25.0,45.0,27.0,45.0,25.0,37.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:12:20.308265,26.0,44.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,42.0,1,0,0,0
2020-02-04 11:12:26.599379,26.0,43.0,27.0,45.0,25.0,40.0,23.0,48.0,29.0,37.0,26.0,39.0,24.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:12:37.956638,26.0,42.0,27.0,45.0,25.0,40.0,23.0,48.0,29.0,37.0,26.0,39.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:12:46.784830,26.0,42.0,27.0,45.0,25.0,40.0,23.0,48.0,29.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:12:53.082043,25.0,42.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:13:01.916545,24.0,44.0,27.0,45.0,25.0,37.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,0,1,0,0
