TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-06 13:37:52.159170,36.0,25.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:00.989303,36.0,25.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:07.279294,36.0,25.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:13.579209,36.0,25.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:22.410478,36.0,25.0,30.0,40.0,29.0,38.0,25.0,46.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:33.765591,36.0,24.0,30.0,40.0,29.0,38.0,26.0,47.0,33.0,32.0,30.0,31.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:42.590928,36.0,24.0,30.0,40.0,29.0,38.0,26.0,47.0,34.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:51.423146,36.0,24.0,30.0,40.0,29.0,38.0,26.0,47.0,34.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:38:57.756568,36.0,24.0,30.0,39.0,29.0,38.0,26.0,47.0,33.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:04.058857,36.0,24.0,30.0,40.0,29.0,38.0,26.0,47.0,34.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:10.362420,36.0,24.0,30.0,40.0,29.0,38.0,26.0,47.0,34.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:19.190424,36.0,24.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,32.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:30.549383,36.0,23.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:41.910931,36.0,23.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,33.0,28.0,37.0,28.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:48.203547,36.0,23.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,33.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:39:57.038725,36.0,23.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,33.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:40:05.863152,37.0,23.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:40:12.146209,37.0,23.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,33.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:40:23.508248,37.0,22.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:40:37.397025,37.0,22.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:40:46.231554,37.0,22.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:40:52.540395,37.0,22.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:41:03.889034,37.0,22.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,36.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:41:12.722041,37.0,21.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,36.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:41:19.030518,37.0,21.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,37.0,28.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:41:35.452485,37.0,21.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,31.0,31.0,32.0,28.0,36.0,29.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:41:49.376868,37.0,21.0,31.0,40.0,29.0,37.0,26.0,47.0,34.0,30.0,31.0,32.0,29.0,37.0,29.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:41:55.676830,37.0,21.0,31.0,39.0,29.0,37.0,26.0,47.0,34.0,30.0,32.0,32.0,28.0,36.0,29.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:42:09.565022,37.0,21.0,31.0,39.0,30.0,37.0,26.0,47.0,34.0,30.0,32.0,32.0,29.0,37.0,29.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:42:18.394413,37.0,21.0,31.0,39.0,29.0,37.0,26.0,47.0,34.0,30.0,32.0,32.0,29.0,37.0,29.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:42:34.799717,38.0,21.0,31.0,39.0,30.0,37.0,26.0,47.0,34.0,30.0,32.0,32.0,29.0,37.0,29.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06 13:42:48.710450,38.0,21.0,31.0,39.0,30.0,37.0,26.0,47.0,34.0,30.0,32.0,31.0,29.0,37.0,29.0,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
