TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-05 13:11:13.760489,23.0,54.0,24.0,55.0,23.0,53.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:11:22.600304,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:11:39.008773,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:11:52.919553,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:12:09.346681,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:12:23.219131,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:12:32.039315,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:12:48.618107,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:12:57.439604,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:13:08.818762,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:13:20.169232,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:13:41.632930,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:13:55.505780,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:14:09.392632,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,22.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:14:30.857118,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:14:44.727517,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:15:01.127028,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:15:12.468106,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:15:21.285783,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:15:32.642960,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:15:44.043397,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:15:57.916637,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:16:14.331229,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:16:23.163027,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:16:44.625629,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:16:55.991503,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:17:07.410981,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:17:28.867117,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:17:45.275754,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:18:01.684790,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:18:15.560941,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:18:34.502469,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
